block_num,validator_id,validator_type,winning_builder_id,winning_bid,total_gas_fee,total_mev,validator_stake,validator_nodes,gini_coefficient,hhi,top_5_share,total_stake_eth
3149,proposer_29,proposer,builder_15,699764770.8000001,723934012,53582400,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3150,proposer_32,proposer,builder_13,412750394.1,445940009,12636440,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3151,builder_1,builder,builder_1,0.0,704700000,2553320,352000000000,11,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3152,proposer_1,proposer,builder_16,766493468.1,782860009,68755800,224000000000,7,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3153,proposer_45,proposer,builder_16,667699839.0,721340010,20548700,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3154,builder_1,builder,builder_1,0.0,650500000,2413520,352000000000,11,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3155,builder_4,builder,builder_4,0.0,688979999,41163240,160000000000,5,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3156,proposer_1,proposer,builder_2,526942393.2,583000008,2491540,224000000000,7,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3157,proposer_46,proposer,builder_12,594937925.1,653860009,7182130,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3158,proposer_24,proposer,builder_28,491681565.0,536840010,8962840,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3159,proposer_29,proposer,builder_24,596570217.3000001,657260007,5595790,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3160,builder_35,builder,builder_35,0.0,561400000,5746940,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3161,builder_17,builder,builder_17,0.0,581759998,97965820,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3162,builder_1,builder,builder_1,0.0,442200000,1893390,352000000000,11,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3163,builder_7,builder,builder_7,0.0,523500000,1831460,64000000000,2,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3164,proposer_1,proposer,builder_11,856555659.0,874754010,76974500,224000000000,7,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3165,builder_1,builder,builder_1,0.0,456700000,1357440,352000000000,11,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3166,proposer_1,proposer,builder_2,460360283.40000004,490596006,20915420,224000000000,7,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3167,builder_3,builder,builder_3,0.0,662500000,942620,224000000000,7,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3168,builder_1,builder,builder_1,0.0,717000000,4357840,352000000000,11,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3169,builder_2,builder,builder_2,0.0,717159989,33373600,224000000000,7,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3170,builder_5,builder,builder_5,0.0,590000000,1407960,128000000000,4,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3171,builder_0,builder,builder_0,0.0,586420001,28139500,384000000000,12,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3172,proposer_23,proposer,builder_22,496964834.1,527100009,25083140,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3173,builder_14,builder,builder_14,0.0,812779995,23731600,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3174,builder_40,builder,builder_40,0.0,689600000,1580960,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3175,builder_1,builder,builder_1,0.0,560500000,2176500,352000000000,11,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3176,builder_29,builder,builder_29,0.0,538700000,7848970,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3177,proposer_25,proposer,builder_23,807959350.8000001,765336012,132396600,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3178,proposer_33,proposer,builder_2,588361532.4,650740006,2927530,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3179,builder_1,builder,builder_1,0.0,603100000,917300,352000000000,11,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3180,proposer_0,proposer,builder_22,692572546.8000001,734540012,34985040,352000000000,11,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3181,builder_4,builder,builder_4,0.0,619099995,3374360,160000000000,5,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3182,builder_6,builder,builder_6,0.0,572419992,3785490,96000000000,3,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3183,builder_4,builder,builder_4,0.0,1051400006,4735230,160000000000,5,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3184,builder_3,builder,builder_3,0.0,519100000,993070,224000000000,7,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3185,builder_27,builder,builder_27,0.0,672600009,32011140,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3186,builder_20,builder,builder_20,0.0,695140000,34221300,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3187,builder_3,builder,builder_3,0.0,677500000,2690300,224000000000,7,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3188,builder_2,builder,builder_2,0.0,705839993,31371000,224000000000,7,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3189,builder_38,builder,builder_38,0.0,745200000,19140580,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3190,builder_5,builder,builder_5,0.0,562600000,4111660,128000000000,4,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3191,proposer_11,proposer,builder_27,853521958.8000001,913340002,35059730,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3192,builder_42,builder,builder_42,0.0,783300000,8317900,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3193,proposer_41,proposer,builder_19,711250234.2,781600008,8678030,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3194,proposer_0,proposer,builder_8,618915166.2,666740008,20943510,352000000000,11,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3195,builder_45,builder,builder_45,0.0,622200000,2938650,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3196,proposer_39,proposer,builder_20,532090242.0,566880000,24331380,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3197,builder_24,builder,builder_24,0.0,576020000,41533180,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3198,proposer_19,proposer,builder_6,561009425.4,612300006,11043800,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3199,builder_1,builder,builder_1,0.0,521300000,1963180,352000000000,11,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3200,proposer_41,proposer,builder_27,781900594.2,841080008,27402430,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3201,builder_19,builder,builder_19,0.0,705159999,31681700,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3202,proposer_4,proposer,builder_10,644515204.5,696800005,19328000,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3203,builder_15,builder,builder_15,0.0,843980000,50998000,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3204,builder_7,builder,builder_7,0.0,645100000,1054280,64000000000,2,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3205,builder_6,builder,builder_6,0.0,706660003,37741730,96000000000,3,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3206,builder_20,builder,builder_20,0.0,639799999,4987700,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3207,builder_6,builder,builder_6,0.0,560619995,10459600,96000000000,3,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3208,builder_3,builder,builder_3,0.0,720000000,2672980,224000000000,7,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3209,builder_40,builder,builder_40,0.0,489300000,19284060,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3210,proposer_1,proposer,builder_14,772857674.1,749040009,109690740,224000000000,7,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3211,proposer_3,proposer,builder_11,493893996.3,526916007,21855100,64000000000,2,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3212,builder_0,builder,builder_0,0.0,712200001,16207200,384000000000,12,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3213,proposer_2,proposer,builder_6,586560536.1,603393999,48017930,96000000000,3,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3214,builder_15,builder,builder_15,0.0,606700000,9244900,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3215,proposer_35,proposer,builder_0,626109214.5,675180005,20496900,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3216,proposer_22,proposer,builder_25,588258306.9,616040011,37580330,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3217,builder_27,builder,builder_27,0.0,734114002,20744630,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3218,builder_7,builder,builder_7,0.0,636200000,4140390,64000000000,2,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3219,proposer_5,proposer,builder_28,691032318.3000001,728460007,39353680,32000000000,1,0.3539506172839506,262.1551592745008,29.629629629629626,5184.0
3220,builder_1,builder,builder_1,0.0,772000000,13132140,384000000000,12,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3221,builder_3,builder,builder_3,0.0,539100000,16473080,224000000000,7,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3222,builder_2,builder,builder_2,0.0,647463999,45628530,224000000000,7,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3223,builder_5,builder,builder_5,0.0,641900000,5154230,128000000000,4,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3224,proposer_17,proposer,builder_9,751941823.5,763916005,71574910,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3225,builder_19,builder,builder_19,0.0,675119996,26838000,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3226,proposer_38,proposer,builder_14,731062606.5,807120005,5171780,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3227,builder_27,builder,builder_27,0.0,783019998,28405430,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3228,builder_6,builder,builder_6,0.0,521539997,10097160,96000000000,3,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3229,proposer_14,proposer,builder_15,563090542.2,606520008,19136150,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3230,builder_21,builder,builder_21,0.0,492539997,8471890,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3231,builder_17,builder,builder_17,0.0,657895998,17907400,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3232,builder_48,builder,builder_48,0.0,606100000,2682450,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3233,builder_14,builder,builder_14,0.0,589818006,11243030,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3234,proposer_10,proposer,builder_9,581501599.2,632166008,13946880,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3235,builder_3,builder,builder_3,0.0,752600000,8031440,224000000000,7,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3236,builder_16,builder,builder_16,0.0,898140007,36254900,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3237,proposer_1,proposer,builder_2,802260997.2,889300008,2101100,224000000000,7,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3238,proposer_0,proposer,builder_26,522250473.6,559100004,20893300,352000000000,11,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3239,builder_2,builder,builder_2,0.0,736940006,19701230,224000000000,7,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3240,builder_3,builder,builder_3,0.0,487200000,2220780,224000000000,7,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3241,proposer_12,proposer,builder_16,613268109.0,659300010,22109000,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3242,builder_41,builder,builder_41,0.0,598000000,1109100,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3243,builder_2,builder,builder_2,0.0,562540001,74642100,224000000000,7,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3244,builder_0,builder,builder_0,0.0,811799996,9379020,384000000000,12,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3245,builder_1,builder,builder_1,0.0,642100000,1810500,384000000000,12,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3246,builder_4,builder,builder_4,0.0,789059998,86324700,160000000000,5,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3247,proposer_12,proposer,builder_22,720198545.4,764060006,35779600,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3248,builder_49,builder,builder_49,0.0,508900000,20844530,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3249,proposer_1,proposer,builder_12,842138304.3000001,884954007,50755220,224000000000,7,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3250,proposer_10,proposer,builder_25,749748636.0,812720010,20334030,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3251,builder_28,builder,builder_28,0.0,773300001,21452340,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3252,proposer_16,proposer,builder_24,660354606.9,704620011,29107330,32000000000,1,0.3577300613496934,267.605103692273,30.061349693251532,5216.0
3253,builder_0,builder,builder_0,0.0,560163995,13424480,416000000000,13,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3254,proposer_27,proposer,builder_2,712043376.3000001,787940007,3219300,32000000000,1,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3255,proposer_2,proposer,builder_18,588869262.0,639140010,15159170,96000000000,3,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3256,builder_5,builder,builder_5,0.0,419900000,6088600,128000000000,4,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3257,builder_46,builder,builder_46,0.0,527900000,2830350,32000000000,1,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3258,proposer_0,proposer,builder_2,860679976.5,880736005,75575080,352000000000,11,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3259,proposer_35,proposer,builder_9,525036303.0,558546010,24827660,32000000000,1,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3260,builder_32,builder,builder_32,0.0,629000000,8037000,32000000000,1,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3261,builder_7,builder,builder_7,0.0,719900000,6403040,64000000000,2,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3262,builder_36,builder,builder_36,0.0,596800000,5138340,32000000000,1,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3263,builder_19,builder,builder_19,0.0,767439997,21830600,32000000000,1,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3264,builder_1,builder,builder_1,0.0,551500000,19744400,384000000000,12,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3265,proposer_31,proposer,builder_26,585686754.9,615840011,34923050,32000000000,1,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3266,proposer_3,proposer,builder_9,607564406.7,662200013,12871550,64000000000,2,0.3615853658536585,273.64663890541345,30.48780487804878,5248.0
3267,proposer_0,proposer,builder_20,478158227.1,528900009,2386910,384000000000,12,0.365151515151515,278.78787878787875,30.909090909090907,5280.0
